"categoria_1","categoria_2","categoria_3","categoria_4","anio","componente","emision"
"bunkers","aviación internacional","aviación internacional","aviación internacional",2000,"n2o",24.5521139848376
"bunkers","navegación internacional","navegación internacional","navegación internacional",2000,"n2o",0.50750797614876
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",2001,"n2o",212.41417
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",2001,"n2o",41.740091422
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",2001,"n2o",10.931846304656
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",2001,"n2o",0.05735
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",2001,"n2o",11.27005
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",2001,"n2o",3.951384
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",2001,"n2o",113.09575
"energía","consumo de combustibles fósiles","otros","otros",2001,"n2o",46.14381
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",2001,"n2o",53.8189905545939
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",2001,"n2o",5901.62001351054
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",2001,"n2o",3.84462
"energía","consumo de combustibles fósiles","navegación","navegación",2001,"n2o",8.0215757463617
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",2001,"n2o",17.09681
"energía","consumo de combustibles fósiles","residencial","residencial",2001,"n2o",385.23669
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",2001,"n2o",15.52542
"procesos industriales","industria química","producción de ácido nítrico","producción de ácido nítrico",2001,"n2o",232.59672
"agricultura","manejo de estiércol","sistemas líquidos","sistemas líquidos",2001,"n2o",16.6239204814886
"agricultura","manejo de estiércol","almacenamiento en seco y lotes de secado","almacenamiento en seco y lotes de secado",2001,"n2o",5598.405179136
"agricultura","manejo de estiércol","otros","otros",2001,"n2o",450.940554856943
"agricultura","manejo de suelos agrícolas","manejo de suelos agrícolas","manejo de suelos agrícolas",2001,"n2o",44416.8291014512
"agricultura","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas",2001,"n2o",9.22920633657564
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",2001,"n2o",83.2127120484957
"desechos (ipcc 2006)","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos",2001,"n2o",127.0566
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",2001,"n2o",148.88414795
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",2001,"n2o",1759.01966609302
"bunkers","aviación internacional","aviación internacional","aviación internacional",2001,"n2o",23.5417063629177
"bunkers","navegación internacional","navegación internacional","navegación internacional",2001,"n2o",0.354004253638298
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",2002,"n2o",222.51893
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",2002,"n2o",42.230188247
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",2002,"n2o",14.449858903312
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",2002,"n2o",0.05456
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",2002,"n2o",10.20396
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",2002,"n2o",3.609206
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",2002,"n2o",110.66535
"energía","consumo de combustibles fósiles","otros","otros",2002,"n2o",43.81199
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",2002,"n2o",51.3191338786242
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",2002,"n2o",6679.79086905657
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",2002,"n2o",3.95622
"energía","consumo de combustibles fósiles","navegación","navegación",2002,"n2o",5.77491445655755
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",2002,"n2o",18.18646
"energía","consumo de combustibles fósiles","residencial","residencial",2002,"n2o",384.22795
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",2002,"n2o",15.16086
"procesos industriales","industria química","producción de ácido nítrico","producción de ácido nítrico",2002,"n2o",120.49452
"agricultura","manejo de estiércol","sistemas líquidos","sistemas líquidos",2002,"n2o",16.7977162659743
"agricultura","manejo de estiércol","almacenamiento en seco y lotes de secado","almacenamiento en seco y lotes de secado",2002,"n2o",5697.34321882629
"agricultura","manejo de estiércol","otros","otros",2002,"n2o",456.436635765063
"agricultura","manejo de suelos agrícolas","manejo de suelos agrícolas","manejo de suelos agrícolas",2002,"n2o",44640.1771874074
"agricultura","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas",2002,"n2o",9.23532450819188
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",2002,"n2o",112.662545255453
"desechos (ipcc 2006)","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos",2002,"n2o",127.0566
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",2002,"n2o",149.0008986
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",2002,"n2o",1787.20537155737
"bunkers","aviación internacional","aviación internacional","aviación internacional",2002,"n2o",23.2619829329788
"bunkers","navegación internacional","navegación internacional","navegación internacional",2002,"n2o",0.247765543442453
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",2003,"n2o",238.35373
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",2003,"n2o",42.525666638
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",2003,"n2o",16.841860941792
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",2003,"n2o",0.05394
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",2003,"n2o",8.05659
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",2003,"n2o",3.6115
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",2003,"n2o",111.52436
"energía","consumo de combustibles fósiles","otros","otros",2003,"n2o",47.50595
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",2003,"n2o",50.5930987738383
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",2003,"n2o",7142.93068445639
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",2003,"n2o",4.06596
"energía","consumo de combustibles fósiles","navegación","navegación",2003,"n2o",5.91205220652741
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",2003,"n2o",16.56237
"energía","consumo de combustibles fósiles","residencial","residencial",2003,"n2o",386.34277
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",2003,"n2o",16.0611
"procesos industriales","industria química","producción de ácido nítrico","producción de ácido nítrico",2003,"n2o",111.94782
"agricultura","manejo de estiércol","sistemas líquidos","sistemas líquidos",2003,"n2o",16.8086963529571
"agricultura","manejo de estiércol","almacenamiento en seco y lotes de secado","almacenamiento en seco y lotes de secado",2003,"n2o",5664.91742808514
"agricultura","manejo de estiércol","otros","otros",2003,"n2o",457.306431170097
"agricultura","manejo de suelos agrícolas","manejo de suelos agrícolas","manejo de suelos agrícolas",2003,"n2o",44822.7845321683
"agricultura","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas",2003,"n2o",9.59264310196571
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",2003,"n2o",112.662545255453
"desechos (ipcc 2006)","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos",2003,"n2o",127.0566
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",2003,"n2o",152.14217665
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",2003,"n2o",1792.12363094388
"bunkers","aviación internacional","aviación internacional","aviación internacional",2003,"n2o",25.0371715007643
"bunkers","navegación internacional","navegación internacional","navegación internacional",2003,"n2o",0.246407793472593
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",2004,"n2o",198.30204
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",2004,"n2o",47.748494868
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",2004,"n2o",19.344418566464
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",2004,"n2o",0.04929
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",2004,"n2o",8.62296
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",2004,"n2o",3.81331
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",2004,"n2o",113.05018
"energía","consumo de combustibles fósiles","otros","otros",2004,"n2o",54.2004
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",2004,"n2o",52.6344574543724
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",2004,"n2o",8752.19767512293
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",2004,"n2o",4.52166
"energía","consumo de combustibles fósiles","navegación","navegación",2004,"n2o",5.82634441253365
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",2004,"n2o",16.70404
"energía","consumo de combustibles fósiles","residencial","residencial",2004,"n2o",386.35393
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",2004,"n2o",17.39472
"procesos industriales","industria química","producción de ácido nítrico","producción de ácido nítrico",2004,"n2o",111.07734
"agricultura","manejo de estiércol","sistemas líquidos","sistemas líquidos",2004,"n2o",17.4819570549171
"agricultura","manejo de estiércol","almacenamiento en seco y lotes de secado","almacenamiento en seco y lotes de secado",2004,"n2o",5688.76641020914
"agricultura","manejo de estiércol","otros","otros",2004,"n2o",473.663847983731
"agricultura","manejo de suelos agrícolas","manejo de suelos agrícolas","manejo de suelos agrícolas",2004,"n2o",45142.906984765
"agricultura","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas",2004,"n2o",9.82292017040827
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",2004,"n2o",112.662545255453
"desechos (ipcc 2006)","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos",2004,"n2o",127.0566
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",2004,"n2o",152.2118972
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",2004,"n2o",1812.88850451642
"bunkers","aviación internacional","aviación internacional","aviación internacional",2004,"n2o",27.8806542963051
"bunkers","navegación internacional","navegación internacional","navegación internacional",2004,"n2o",0.242835587466346
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",2005,"n2o",241.79411
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",2005,"n2o",44.339063191
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",2005,"n2o",17.829070621904
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",2005,"n2o",0.04557
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",2005,"n2o",8.94164
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",2005,"n2o",3.95219
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",2005,"n2o",129.00619
"energía","consumo de combustibles fósiles","otros","otros",2005,"n2o",50.90262
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",2005,"n2o",51.2911154146655
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",2005,"n2o",9100.64451578783
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",2005,"n2o",4.3524
"energía","consumo de combustibles fósiles","navegación","navegación",2005,"n2o",5.99240326339655
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",2005,"n2o",16.81595
"energía","consumo de combustibles fósiles","residencial","residencial",2005,"n2o",382.73747
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",2005,"n2o",17.46168
"procesos industriales","industria química","producción de ácido nítrico","producción de ácido nítrico",2005,"n2o",116.9196
"agricultura","manejo de estiércol","sistemas líquidos","sistemas líquidos",2005,"n2o",18.0718324851743
"agricultura","manejo de estiércol","almacenamiento en seco y lotes de secado","almacenamiento en seco y lotes de secado",2005,"n2o",5651.21082454972
"agricultura","manejo de estiércol","otros","otros",2005,"n2o",489.640428855851
"agricultura","manejo de suelos agrícolas","manejo de suelos agrícolas","manejo de suelos agrícolas",2005,"n2o",45003.5057646695
"agricultura","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas",2005,"n2o",10.4261750713982
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",2005,"n2o",112.662545255453
"desechos (ipcc 2006)","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos",2005,"n2o",127.0566
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",2005,"n2o",155.6904475
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",2005,"n2o",1827.86252831404
"bunkers","aviación internacional","aviación internacional","aviación internacional",2005,"n2o",29.8963812446969
"bunkers","navegación internacional","navegación internacional","navegación internacional",2005,"n2o",0.249756736603449
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",2006,"n2o",229.74782
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",2006,"n2o",43.993367249
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",2006,"n2o",16.156331522352
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",2006,"n2o",0.04526
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",2006,"n2o",7.30732
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",2006,"n2o",3.43294
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",2006,"n2o",117.41157
"energía","consumo de combustibles fósiles","otros","otros",2006,"n2o",51.50216
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",2006,"n2o",55.0483463870807
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",2006,"n2o",10079.1741364213
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",2006,"n2o",4.63512
"energía","consumo de combustibles fósiles","navegación","navegación",2006,"n2o",6.13882074480255
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",2006,"n2o",17.87863
"energía","consumo de combustibles fósiles","residencial","residencial",2006,"n2o",379.76209
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",2006,"n2o",18.23358
"procesos industriales","industria química","producción de ácido nítrico","producción de ácido nítrico",2006,"n2o",132.7575
"agricultura","manejo de estiércol","sistemas líquidos","sistemas líquidos",2006,"n2o",18.2586795243914
"agricultura","manejo de estiércol","almacenamiento en seco y lotes de secado","almacenamiento en seco y lotes de secado",2006,"n2o",5682.003552456
"agricultura","manejo de estiércol","otros","otros",2006,"n2o",494.4097306962
"agricultura","manejo de suelos agrícolas","manejo de suelos agrícolas","manejo de suelos agrícolas",2006,"n2o",45048.3764779143
"agricultura","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas",2006,"n2o",10.1081077425276
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",2006,"n2o",112.662545255453
"desechos (ipcc 2006)","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos",2006,"n2o",127.0566
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",2006,"n2o",157.29576235
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",2006,"n2o",1881.4764380385
"bunkers","aviación internacional","aviación internacional","aviación internacional",2006,"n2o",29.9051561677154
"bunkers","navegación internacional","navegación internacional","navegación internacional",2006,"n2o",0.255859255197455
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",2007,"n2o",224.46511
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",2007,"n2o",48.718438864
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",2007,"n2o",16.5034600924
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",2007,"n2o",0.04619
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",2007,"n2o",7.99397
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",2007,"n2o",3.73581
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",2007,"n2o",117.10436
"energía","consumo de combustibles fósiles","otros","otros",2007,"n2o",53.70378
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",2007,"n2o",64.4038880495293
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",2007,"n2o",11430.89319
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",2007,"n2o",4.89738
"energía","consumo de combustibles fósiles","navegación","navegación",2007,"n2o",6.55486066148055
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",2007,"n2o",18.48623
"energía","consumo de combustibles fósiles","residencial","residencial",2007,"n2o",383.28896
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",2007,"n2o",19.79598
"procesos industriales","industria química","producción de ácido nítrico","producción de ácido nítrico",2007,"n2o",132.1716
"agricultura","manejo de estiércol","sistemas líquidos","sistemas líquidos",2007,"n2o",18.471025089
"agricultura","manejo de estiércol","almacenamiento en seco y lotes de secado","almacenamiento en seco y lotes de secado",2007,"n2o",5727.19382394343
"agricultura","manejo de estiércol","otros","otros",2007,"n2o",499.353848705077
"agricultura","manejo de suelos agrícolas","manejo de suelos agrícolas","manejo de suelos agrícolas",2007,"n2o",45339.2122744516
"agricultura","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas",2007,"n2o",10.5027963676274
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",2007,"n2o",112.662545255453
"desechos (ipcc 2006)","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos",2007,"n2o",127.0566
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",2007,"n2o",165.91971745
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",2007,"n2o",1915.55254053151
"bunkers","aviación internacional","aviación internacional","aviación internacional",2007,"n2o",30.3687416335064
"bunkers","navegación internacional","navegación internacional","navegación internacional",2007,"n2o",0.273199338519447
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",2008,"n2o",245.26332
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",2008,"n2o",52.732735535
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",2008,"n2o",16.546928104912
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",2008,"n2o",0.04557
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",2008,"n2o",7.56121
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",2008,"n2o",3.5495
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",2008,"n2o",120.7729
"energía","consumo de combustibles fósiles","otros","otros",2008,"n2o",48.61885
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",2008,"n2o",59.3643158598091
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",2008,"n2o",13263.66124
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",2008,"n2o",4.86948
"energía","consumo de combustibles fósiles","navegación","navegación",2008,"n2o",7.93511326058828
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",2008,"n2o",18.34022
"energía","consumo de combustibles fósiles","residencial","residencial",2008,"n2o",381.47267
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",2008,"n2o",22.65852
"procesos industriales","industria química","producción de ácido nítrico","producción de ácido nítrico",2008,"n2o",131.5857
"agricultura","manejo de estiércol","sistemas líquidos","sistemas líquidos",2008,"n2o",18.6121593498343
"agricultura","manejo de estiércol","almacenamiento en seco y lotes de secado","almacenamiento en seco y lotes de secado",2008,"n2o",5777.74496208172
"agricultura","manejo de estiércol","otros","otros",2008,"n2o",503.119293437797
"agricultura","manejo de suelos agrícolas","manejo de suelos agrícolas","manejo de suelos agrícolas",2008,"n2o",45301.2165788072
"agricultura","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas",2008,"n2o",10.3121552547549
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",2008,"n2o",112.662545255453
"desechos (ipcc 2006)","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos",2008,"n2o",127.0566
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",2008,"n2o",163.1402311
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",2008,"n2o",1933.19013094532
"bunkers","aviación internacional","aviación internacional","aviación internacional",2008,"n2o",31.3852769943193
"bunkers","navegación internacional","navegación internacional","navegación internacional",2008,"n2o",0.330726739411719
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",2009,"n2o",398.41479
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",2009,"n2o",46.750337245
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",2009,"n2o",18.947846559808
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",2009,"n2o",0.04216
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",2009,"n2o",5.90705
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",2009,"n2o",3.25345
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",2009,"n2o",108.2334
"energía","consumo de combustibles fósiles","otros","otros",2009,"n2o",44.75129
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",2009,"n2o",49.5206216872613
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",2009,"n2o",12455.1149
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",2009,"n2o",4.41936
"energía","consumo de combustibles fósiles","navegación","navegación",2009,"n2o",5.59421913713391
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",2009,"n2o",18.18274
"energía","consumo de combustibles fósiles","residencial","residencial",2009,"n2o",377.44856
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",2009,"n2o",21.13332
"procesos industriales","industria química","producción de ácido nítrico","producción de ácido nítrico",2009,"n2o",130.9998
"agricultura","manejo de estiércol","sistemas líquidos","sistemas líquidos",2009,"n2o",18.7293722161229
"agricultura","manejo de estiércol","almacenamiento en seco y lotes de secado","almacenamiento en seco y lotes de secado",2009,"n2o",5853.42858549429
"agricultura","manejo de estiércol","otros","otros",2009,"n2o",506.605000423217
"agricultura","manejo de suelos agrícolas","manejo de suelos agrícolas","manejo de suelos agrícolas",2009,"n2o",46182.1736194407
"agricultura","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas",2009,"n2o",9.84522800610683
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",2009,"n2o",112.662545255453
"desechos (ipcc 2006)","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos",2009,"n2o",127.0566
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",2009,"n2o",165.7423246
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",2009,"n2o",1937.9706110764
"bunkers","aviación internacional","aviación internacional","aviación internacional",2009,"n2o",26.9432590830235
"bunkers","navegación internacional","navegación internacional","navegación internacional",2009,"n2o",0.233160862866093
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",2010,"n2o",527.6789
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",2010,"n2o",45.214928697
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",2010,"n2o",15.518719810288
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",2010,"n2o",0.04495
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",2010,"n2o",5.98579
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",2010,"n2o",2.78597
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",2010,"n2o",105.59902
"energía","consumo de combustibles fósiles","otros","otros",2010,"n2o",43.75123
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",2010,"n2o",49.3041499435309
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",2010,"n2o",12497.66612
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",2010,"n2o",4.90668
"energía","consumo de combustibles fósiles","navegación","navegación",2010,"n2o",5.87634062569668
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",2010,"n2o",19.08081
"energía","consumo de combustibles fósiles","residencial","residencial",2010,"n2o",376.99224
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",2010,"n2o",21.0459
"procesos industriales","industria química","producción de ácido nítrico","producción de ácido nítrico",2010,"n2o",130.4139
"agricultura","manejo de estiércol","sistemas líquidos","sistemas líquidos",2010,"n2o",18.96946555966
